onset	duration	nwb_table	choice.npy	contrastLeft.npy	contrastRight.npy	feedbackType.npy	feedback_times.npy	firstMovement_times.npy	goCueTrigger_times.npy	goCue_times.npy	intervals_bpod.npy	itiDuration.npy	probabilityLeft.npy	response_times.npy	rewardVolume.npy	stimOff_times.npy	stimOn_times.npy	peakAmplitude.npy
1957.8781666666684	1.1110000000001037	BehavioralEpochs																-0.8564824883417259
1959.3511666666684	1.0389999999999873	BehavioralEpochs																-0.688410813833741
1961.3731666666686	1.112999999999829	BehavioralEpochs																-0.4603373087460625
1963.9115333333334	5.949831872082996	trials	1.0	0.125		1.0	1968.3024666666668	1968.0891666666685	1967.8449530816965	1967.8457	1950.631101	1.5590020000001914	0.8	1968.302355378158	1.5	1969.3613	1967.8447666666666	
1964.1791666666684	1.275000000000091	BehavioralEpochs																-0.9400483054846802
1965.6741666666685	1.5470000000000255	BehavioralEpochs																-0.857767995762174
1968.0891666666685	0.6929999999999836	BehavioralEpochs																-0.5925517930675994
1968.9901666666685	0.6399999999998727	BehavioralEpochs																0.5578176759286748
1970.5507666666667	2.3939279198120857	trials	1.0	0.125		1.0	1971.3914	1971.2401666666685	1971.0451720197493	1971.0457	1953.714401	1.5534020000000055	0.8	1971.3912757671237	1.5	1972.4446	1971.0450333333333	
1971.2401666666685	1.3540000000000418	BehavioralEpochs																-0.7233427771821823
1973.6294	2.248826624733738	trials	1.0	0.25		1.0	1974.3164	1974.1301666666684	1974.1285056871661	1974.1290333333334	1956.6479	1.5619010000000344	0.8	1974.3163078271175	1.5	1975.3782	1974.1284	
1974.1301666666684	1.1130000000000564	BehavioralEpochs																-0.8269834532902962
1976.5547333333334	5.656660320560377	trials	1.0		0.25	-1.0	1979.6576666666667	1979.3971666666685	1979.5113643390855	1979.512	1962.981	2.554301000000123	0.2	1979.657065867036	0.0	1981.7113	1979.5112	
1976.7941666666684	2.0240000000001146	BehavioralEpochs																-1.7667494040099712
1979.3971666666685	1.1739999999999782	BehavioralEpochs																-0.8148984072822714
1981.8411666666684	0.5990000000001601	BehavioralEpochs																-0.4033936693697058
1982.9119	6.732859852378624	trials	1.0		0.0625	-1.0	1987.0839333333333	1985.0841666666686	1984.6949153206333	1984.6956333333333	1970.4143009999998	2.5615020000000186	0.2	1987.083235842377	0.0	1989.1446333333333	1984.6947	
1983.0351666666684	1.20900000000006	BehavioralEpochs																-0.7034605269485326
1985.0841666666686	0.6139999999998054	BehavioralEpochs																-0.21608959365434544
1986.8421666666684	0.9080000000001291	BehavioralEpochs																-0.14383166754976173
1990.4011666666686	0.9900000000000091	BehavioralEpochs																-0.5653900447442766
1990.6705666666667	3.0907292664091983	trials	-1.0		1.0	1.0	1992.2126666666666	1992.1011666666684	1991.9611780524385	1991.9619333333333	1974.5308009999999	1.5487020000000484	0.2	1992.2125802703083	1.5	1993.2612333333334	1991.961	
1992.1011666666684	0.49300000000016553	BehavioralEpochs																0.43296395970034496
1993.0141666666684	0.1610000000000582	BehavioralEpochs																0.01177437990463659
1994.449	2.6290020000001277	trials	-1.0		1.0	1.0	1995.5168	1995.2831666666684	1995.1448	1995.1453	1977.847501	1.5613020000000688	0.2	1995.5167000000001	1.5	1996.5779666666667	1995.1446666666666	
1995.2831666666684	1.1110000000001037	BehavioralEpochs																0.5833869096819342
1997.7624	5.2486599366231985	trials	-1.0		0.125	1.0	2001.4504333333334	2001.1921666666685	2000.8444346078268	2000.8452333333332	1983.7804999999998	1.5607010000001083	0.2	2001.4503414114872	1.5	2002.511	2000.8443333333332	
1998.2901666666685	0.7270000000000891	BehavioralEpochs																-0.5472873179952558
1999.4211666666686	0.8479999999999563	BehavioralEpochs																0.12112232691194436
2001.1921666666685	1.5090000000000146	BehavioralEpochs																0.2775703214290388
2003.6994666666667	2.4616271291488374	trials	-1.0		1.0	1.0	2004.6084666666666	2004.5241666666684	2004.3948740481271	2004.3955666666666	1986.9305	1.55270100000007	0.2	2004.6083763143647	1.5	2005.6610333333333	2004.3946666666666	
2004.5241666666684	0.9460000000001401	BehavioralEpochs																0.5235058070664422
2005.7111666666685	0.21900000000005093	BehavioralEpochs																0.022085738986959313
2006.7581666666686	1.9739999999999327	BehavioralEpochs																0.7681405792128544
2006.8398	4.921331182986023	trials	-1.0		0.125	1.0	2010.2117333333333	2009.8101666666685	2009.3447148538864	2009.3452	1992.530501	1.549502000000075	0.2	2010.2116199945444	1.5	2011.2611	2009.3445666666667	
2009.8101666666685	1.5119999999999436	BehavioralEpochs																0.4016866511652779
2012.0121666666685	1.219000000000051	BehavioralEpochs																0.9415694531763563
2012.4610333333333	3.3834295961798944	trials	1.0	0.25		1.0	2014.2834666666668	2014.1471666666685	2013.8943450238164	2013.8952	1996.613801	1.561102000000119	0.2	2014.2833481966331	1.5	2015.3444	2013.8941666666667	
2014.1471666666685	0.5340000000001055	BehavioralEpochs																-0.4291721153321362
2014.9981666666686	0.17699999999990723	BehavioralEpochs																-0.0766515148541771
2016.5478666666668	2.429928121237481	trials	-1.0		1.0	1.0	2017.4089	2017.2511666666685	2017.0941725393448	2017.0948333333333	1999.747101	1.5690020000001823	0.2	2017.4087759212675	1.5	2018.4777666666666	2017.0939666666666	
2017.2511666666685	1.0910000000001219	BehavioralEpochs																0.46007283754332207
2018.8421666666686	0.2079999999998563	BehavioralEpochs																0.21392065161612095
2019.6487	2.762327641792808	trials	-1.0		0.25	1.0	2020.8462333333334	2020.6021666666686	2020.3610068699786	2020.3615	2003.1803	1.5649009999999635	0.2	2020.8461115486627	1.5	2021.9109333333333	2020.3608333333334	
2020.6021666666686	0.5639999999998508	BehavioralEpochs																0.4947134459776237
2021.7431666666685	0.9020000000000437	BehavioralEpochs																0.30845308725469067
2023.1048333333333	2.7893277266584846	trials	1.0	0.0625		1.0	2024.3251333333333	2024.1331666666686	2024.0609424945385	2024.0614666666668	2006.6634	1.569101000000046	0.2	2024.3250450251044	1.5	2025.3940333333333	2024.0608333333332	
2023.2681666666685	0.28700000000003456	BehavioralEpochs																-0.10143166805062265
2024.1331666666686	1.2829999999999018	BehavioralEpochs																-0.4847945712897399
2025.8421666666686	0.17799999999988358	BehavioralEpochs																0.026942711692669263
2026.5836666666667	8.326863373148853	trials	-1.0		0.25	1.0	2033.3402333333333	2033.0901666666684	2031.677504210798	2031.6781	2015.6797009999998	1.5704019999998309	0.2	2033.340116465082	1.5	2034.4104666666667	2031.6774	
2027.0871666666685	1.2200000000000273	BehavioralEpochs																-0.6669637359646572
2028.5481666666685	2.4200000000000728	BehavioralEpochs																-0.8080842292095269
2033.0901666666684	1.1040000000000418	BehavioralEpochs																0.44015156633344077
2035.4401666666686	0.29099999999994	BehavioralEpochs																0.21909032059178912
2035.6287333333332	3.1818293491662644	trials	-1.0		0.0625	1.0	2037.2444666666668	2036.7821666666684	2036.2443386247205	2036.2451333333333	2019.579701	1.5662019999999757	0.2	2037.2443472202165	1.5	2038.3105333333333	2036.2441666666666	
2036.7821666666684	0.8790000000001328	BehavioralEpochs																0.3173477239918441
2039.5067666666666	4.320559424084649	trials	-1.0	0.25		-1.0	2041.2507333333333	2040.9491666666686	2040.8608846641016	2040.8614	2024.5964009999998	2.577301999999918	0.2	2041.249989835656	0.0	2043.3272666666667	2040.8607666666667	
2039.7571666666686	0.5829999999998563	BehavioralEpochs																-0.20665214642298224
2040.9491666666686	1.224999999999909	BehavioralEpochs																0.8620462651601315
2043.1101666666686	0.7489999999997963	BehavioralEpochs																0.19007829916108676
2044.5227333333332	4.2210294990954935	trials	1.0		0.0625	-1.0	2046.1654333333333	2046.0341666666686	2045.210537977179	2045.2110333333333	2029.5128	2.579101000000037	0.2	2046.164644419013	0.0	2048.2437333333332	2045.2103666666667	
2046.0341666666686	0.5219999999999345	BehavioralEpochs																-0.2848661322364592
2048.9391666666684	0.7020000000002256	BehavioralEpochs																0.29143861581607666
2049.459766666667	6.950662577237836	trials	1.0	0.0625		1.0	2054.8403	2051.4311666666686	2050.1439726297394	2050.1446666666666	2037.1794009999999	1.570201999999881	0.2	2054.840213558975	1.5	2055.9104	2050.1438	
2051.4311666666686	0.6610000000000582	BehavioralEpochs																0.25079892086901623
2054.6711666666683	1.0330000000003565	BehavioralEpochs																-0.5288087661982956
2056.5731666666684	1.768000000000029	BehavioralEpochs																-0.8717040824708704
2057.1091333333334	3.701430067716501	trials	-1.0		1.0	1.0	2059.2310666666667	2059.1471666666685	2059.027247878278	2059.028	2041.579501	1.57960200000025	0.2	2059.230949422934	1.5	2060.3105333333333	2059.0270666666665	
2059.1471666666685	0.5150000000003274	BehavioralEpochs																0.40648461446465944
2061.504966666667	7.08866259022534	trials	-1.0		1.0	1.0	2067.0255333333334	2066.8131666666686	2066.8604124422504	2066.8609333333334	2049.362501	1.5682020000001557	0.2	2067.0254138525975	1.5	2068.0935666666664	2066.8602666666666	
2061.7291666666683	1.0820000000003347	BehavioralEpochs																-0.6699885770042329
2063.0061666666684	3.2590000000000146	BehavioralEpochs																-0.9870369476915641
2066.8131666666686	0.7339999999999236	BehavioralEpochs																1.1609550391540893
2069.3045333333334	3.639028913941729	trials	-1.0		0.0625	1.0	2071.3762666666667	2071.1811666666686	2070.877245397154	2070.877933333333	2053.7124000000003	1.5674009999997907	0.2	2071.376149224102	1.5	2072.4434666666666	2070.8771	
2069.5231666666687	0.8049999999998363	BehavioralEpochs																-0.4370382822666272
2071.1811666666686	0.9149999999999636	BehavioralEpochs																0.39048415012163673
2072.4111666666686	0.2880000000000109	BehavioralEpochs																0.26468818270871
2073.6500666666666	3.310128553177492	trials	1.0		0.25	-1.0	2074.399933333333	2074.2251666666684	2074.177271055063	2074.1779	2057.7290000000003	2.561001000000033	0.2	2074.399172902152	0.0	2076.4601333333335	2074.1771	
2074.2251666666684	0.9520000000002256	BehavioralEpochs																-1.0082040395658112
2075.7851666666684	1.111000000000331	BehavioralEpochs																-0.624180028758559
2077.4611666666688	1.4510000000000218	BehavioralEpochs																0.24149999406699862
2077.6546	3.722530004107739	trials	-1.0		1.0	1.0	2079.8116333333332	2079.691166666669	2079.5600143341835	2079.5606	2062.1459010000003	1.5656020000001263	0.2	2079.8115162261993	1.5	2080.877033333333	2079.5599	
2079.691166666669	1.4719999999997526	BehavioralEpochs																0.6990977238230016
2082.0855333333334	2.941428972966605	trials	-1.0		0.125	1.0	2083.462666666667	2083.3371666666685	2082.726639212288	2082.7272	2065.795701	1.5644019999999728	0.2	2083.4625459605686	1.5	2084.5269333333335	2082.7265	
2083.3371666666685	0.8029999999998836	BehavioralEpochs																0.4307868795546881
2085.720566666667	2.4228278771720397	trials	-1.0		0.0	1.0	2086.5726	2086.2931666666686	2086.4765747412607	2086.4772	2068.9121010000003	1.5709019999999327	0.2	2086.572475765538	1.5	2087.6433333333334	2086.4764333333333	
2086.2931666666686	0.8789999999999054	BehavioralEpochs																0.45786459070049546
2088.8415	4.201829589515	trials	-1.0		0.25	1.0	2091.4763333333335	2091.3591666666684	2091.2600164557393	2091.260533333333	2073.8120000000004	1.5671010000000933	0.2	2091.4762179267877	1.5	2092.5432666666666	2091.2598333333335	
2089.2601666666687	1.462999999999738	BehavioralEpochs																0.45260824248614995
2091.3591666666684	1.5820000000003347	BehavioralEpochs																0.5219872637294429
2093.740533333333	3.53575648155811	trials	-1.0		0.25	1.0	2095.6999666666666	2095.6101666666686	2095.459860312267	2095.460466666667	2078.0449000000003	1.57640100000026	0.2	2095.6998640783017	1.5	2096.7762	2095.459733333333	
2093.8201666666687	0.987999999999829	BehavioralEpochs																0.4647340392141359
2095.6101666666686	1.293999999999869	BehavioralEpochs																0.6214280740582012
2097.9891	3.487228790005247	trials	-1.0		1.0	1.0	2099.9094	2099.8281666666685	2099.676713448727	2099.6774333333333	2082.2449	1.567000999999891	0.2	2099.909315302349	1.5	2100.9762666666666	2099.6765	
2098.0961666666685	0.8389999999999418	BehavioralEpochs																-0.2959989161597889
2099.8281666666685	0.831000000000131	BehavioralEpochs																0.4280614886703802
2102.1719333333335	2.7544286025554356	trials	-1.0		0.25	1.0	2103.3544333333334	2103.084166666669	2102.9101404630137	2102.9108	2085.6949010000003	1.572001999999884	0.2	2103.354344753185	1.5	2104.426233333333	2102.9099333333334	
2103.084166666669	0.9049999999997453	BehavioralEpochs																0.48891985963129514
2105.6232666666665	3.5535297511110002	trials	-1.0		1.0	1.0	2107.614466666667	2107.4071666666687	2107.459981010394	2107.4607333333333	2089.945301	1.56240200000002	0.2	2107.614382216183	1.5	2108.6766666666667	2107.4598666666666	
2106.1031666666686	0.7759999999998399	BehavioralEpochs																0.3652372500432648
2107.4071666666687	0.7640000000001237	BehavioralEpochs																0.6554631001467897
2109.8916	5.768031661636996	trials	-1.0		1.0	1.0	2114.0970333333335	2113.892166666669	2113.7262197192226	2113.7267333333334	2096.428101	1.5627019999997174	0.2	2114.096921625527	1.5	2115.1595333333335	2113.7260666666666	
2110.2951666666686	2.7739999999998872	BehavioralEpochs																1.2033450543361823
2113.892166666669	1.2449999999998909	BehavioralEpochs																0.5733153551529995
2116.373633333333	3.7857570719984324	trials	-1.0	0.0625		-1.0	2117.5960333333333	2117.3601666666686	2116.8596405317335	2116.8604	2100.9278	2.5640009999997346	0.2	2117.595351428571	0.0	2119.6593	2116.8594333333335	
2117.3601666666686	0.6320000000000618	BehavioralEpochs																0.5764645436846934
2118.9721666666687	0.18299999999999272	BehavioralEpochs																0.061350138732166215
2120.4271666666687	0.7319999999999709	BehavioralEpochs																0.3755456520806888
2120.8747	4.518230702851724	trials	-1.0	0.0625		-1.0	2122.8236666666667	2122.5411666666687	2121.8263060452437	2121.8270666666667	2106.161301	2.5698019999995267	0.8	2122.823112377631	0.0	2124.8928	2121.8261666666667	
2122.5411666666687	0.3989999999998872	BehavioralEpochs																0.3464298709887146
2125.3551666666685	0.36200000000008004	BehavioralEpochs																-0.15192828279819537
2126.121833333333	2.7044260635138926	trials	1.0	0.125		1.0	2127.257833333333	2127.0111666666685	2126.7596390084173	2126.7604	2109.5946010000002	1.5685020000000804	0.8	2127.2577434404643	1.5	2128.3262	2126.759466666667	
2127.0111666666685	0.8330000000000837	BehavioralEpochs																-0.5188613383351139
2128.1441666666688	0.600999999999658	BehavioralEpochs																0.23537905286355
2129.7491666666688	0.3419999999996435	BehavioralEpochs																-0.021239300528236527
2129.868066666667	2.9914289780035688	trials	1.0	0.125		1.0	2131.292066666667	2131.1151666666688	2130.8926759070373	2130.8933666666667	2113.627801	1.5675020000003315	0.8	2131.2919795081298	1.5	2132.3594333333335	2130.892566666667	
2131.1151666666688	2.806999999999789	BehavioralEpochs																-0.7471149980743235
2133.5642	5.694961260783202	trials	1.0	0.0625		1.0	2137.7107333333333	2134.8281666666685	2134.509609837771	2134.510333333333	2120.0274010000003	1.5485020000000986	0.8	2137.710643147171	1.5	2138.7590333333333	2134.5094	
2134.8281666666685	1.1179999999999382	BehavioralEpochs																0.23049236410176377
2137.4731666666685	1.413000000000011	BehavioralEpochs																-0.9739846313030966
2139.9708666666666	3.788129020156248	trials	1.0	1.0		1.0	2142.210866666667	2142.0021666666685	2142.0093817452216	2142.0102666666667	2124.5272	1.548200999999608	0.8	2142.2107832349548	1.5	2143.2589333333335	2142.0091666666667	
2140.0671666666685	1.143000000000029	BehavioralEpochs																-0.9152408455018701
2142.0021666666685	1.8470000000002074	BehavioralEpochs																-0.7891901320519707
2144.4773	2.5156269599910956	trials	1.0	0.0625		1.0	2145.4329	2145.1241666666688	2145.026205664427	2145.0269333333335	2127.7611	1.5601010000000315	0.8	2145.432809860376	1.5	2146.4928	2145.0260333333335	
2145.1241666666688	1.1790000000000873	BehavioralEpochs																-0.6372589044478616
2147.6551666666687	2.382000000000062	BehavioralEpochs																-1.2464211213665521
2147.7074333333335	4.818431028266787	trials	1.0	0.0625		1.0	2150.976633333333	2150.5501666666687	2150.57575061329	2150.576233333333	2133.294001	1.5493019999998978	0.8	2150.9765530278933	1.5	2152.025833333333	2150.5756	
2150.5501666666687	1.3110000000001492	BehavioralEpochs																-0.5198506073186877
2153.2404666666666	3.3020294207112784	trials	1.0	1.0		1.0	2154.9845666666665	2154.8371666666685	2154.8091796935723	2154.8098666666665	2137.310601	1.5580019999997603	0.8	2154.984481149311	1.5	2156.0424666666668	2154.809	
2153.4351666666685	0.7450000000003456	BehavioralEpochs																-0.9316073345414679
2154.8371666666685	1.2510000000002037	BehavioralEpochs																-0.906586247598824
2157.2545	2.55482813955814	trials	1.0	0.125		1.0	2158.2642	2158.1001666666684	2157.742504992991	2157.7432	2140.577401	1.5452020000002449	0.8	2158.2641103297624	1.5	2159.3093	2157.742333333333	
2158.1001666666684	1.081000000000131	BehavioralEpochs																-0.7203082119403916
2160.5124333333333	2.3297274779306463	trials	1.0	0.125		1.0	2161.2850333333336	2161.1571666666687	2161.0588393088365	2161.059566666667	2143.610201	1.5572019999999611	0.8	2161.284941781496	1.5	2162.3421	2161.0586333333335	
2161.1571666666687	1.3989999999998872	BehavioralEpochs																-0.9955648535762975
2163.560466666667	2.531926981005654	trials	-1.0		1.0	1.0	2164.5472666666665	2164.296166666669	2164.12607247055	2164.1268333333333	2146.8604	1.5452009999999063	0.8	2164.5471767916515	1.5	2165.5923	2164.1258666666668	
2164.296166666669	1.5989999999997053	BehavioralEpochs																0.47059413227088953
2166.8089	2.2502009999998336	trials	1.0	0.125		1.0	2167.5042	2167.3911666666686	2167.4088	2167.4095	2149.8271	1.55500099999972	0.8	2167.5041	1.5	2168.5590333333334	2167.4086333333335	
2167.3911666666686	1.8859999999999673	BehavioralEpochs																-0.841228635966047
2169.7874	3.4214294705498105	trials	1.0	0.0625		1.0	2171.6604333333335	2171.4061666666685	2171.4920136862897	2171.4928666666665	2153.9768010000003	1.5485020000000986	0.8	2171.660315037576	1.5	2172.7088	2171.4918333333335	
2169.9841666666684	1.218000000000302	BehavioralEpochs																-0.8539265808879293
2171.4061666666685	1.6840000000001965	BehavioralEpochs																-0.7574751476392976
2173.9390333333336	7.38619283208709	trials	1.0	0.0625		1.0	2179.7772	2179.6451666666685	2179.3588999844233	2179.3594333333335	2162.093101	1.5481019999997443	0.8	2179.7771051273226	1.5	2180.8251	2179.3587666666667	
2174.0871666666685	1.4900000000002365	BehavioralEpochs																-0.815902600321607
2175.8531666666686	1.206000000000131	BehavioralEpochs																-0.8474195791661998
2177.7281666666686	0.88799999999992	BehavioralEpochs																-0.7029945399875146
2179.6451666666685	1.155999999999949	BehavioralEpochs																-0.7438903689819085
2182.0707333333335	3.3544293998720605	trials	1.0		1.0	-1.0			2182.8089393631967	2182.8094	2166.193001	2.545901999999842	0.8	2182.8792399374306	0.0	2184.9250666666667	2182.8087333333333	
2182.7661666666686	1.305000000000291	BehavioralEpochs																-0.49242683186548675
2184.899166666669	0.83199999999988	BehavioralEpochs																-0.745364444165233
2186.1515666666664	2.5070010000004004	trials	1.0	0.125		1.0	2187.1040666666668	2186.9891666666686	2186.7256666666663	2186.7263666666668	2169.4264000000003	1.5546009999998205	0.8	2187.1039666666666	1.5	2188.1585	2186.7255333333333	
2186.9891666666686	1.26299999999992	BehavioralEpochs																-1.2558642230216321
2189.388066666667	2.2874262422360516	trials	1.0	0.0		1.0	2190.1281	2189.881166666669	2189.892272230683	2189.8930666666665	2172.4433	1.5475009999995564	0.8	2190.1279748317115	1.5	2191.1754333333333	2189.8921	
2189.881166666669	1.0679999999997563	BehavioralEpochs																-0.7879207558352732
2192.2811666666685	0.9940000000001419	BehavioralEpochs																-0.7944457557419184
2192.4087	3.250029235186048	trials	1.0	0.125		1.0	2194.1008333333334	2193.8681666666685	2193.7417111706095	2193.742366666667	2176.426501	1.5580019999997603	0.8	2194.1007141790483	1.5	2195.1586666666667	2193.7415333333333	
2193.8681666666685	1.1020000000003165	BehavioralEpochs																-1.0067469760113568
2196.386433333333	6.071761412907108	trials	1.0	1.0		1.0	2200.913466666667	2200.7791666666685	2200.6083746455306	2200.609	2183.2259010000002	1.5448020000003453	0.8	2200.913377630021	1.5	2201.9581333333335	2200.608166666667	
2196.9241666666685	2.981999999999971	BehavioralEpochs																-0.7587411568300411
2200.7791666666685	1.2540000000003602	BehavioralEpochs																-0.7498776462895194
2203.1995	2.4421276736366053	trials	-1.0		1.0	1.0	2204.0974	2203.9021666666686	2203.7255055297987	2203.7260333333334	2186.409301	1.5443019999997887	0.8	2204.097309438505	1.5	2205.1416	2203.7253	
2203.9021666666686	1.0799999999999272	BehavioralEpochs																0.4573205308597039
2206.3702333333335	2.4881278184889197	trials	1.0	0.25		1.0	2207.3013333333333	2207.1811666666686	2206.925439094522	2206.926	2189.626001	1.5571019999997588	0.8	2207.301242994117	1.5	2208.3582333333334	2206.9252666666666	
2207.1811666666686	1.2650000000003274	BehavioralEpochs																-0.766719362610047
2209.5825666666665	4.225930412481375	trials	-1.0	0.0		-1.0	2211.2622666666666	2211.042166666669	2210.8752753580216	2210.8759666666665	2194.576101	2.547002000000248	0.8	2211.2614779546034	0.0	2213.308433333333	2210.8751	
2209.700166666669	0.8150000000000546	BehavioralEpochs																-0.8939266485931512
2211.042166666669	0.544999999999618	BehavioralEpochs																0.5065534378528582
2212.8191666666685	1.0650000000000546	BehavioralEpochs																-0.7513131236726167
2214.5404	3.017827818461228	trials	1.0	0.0		1.0	2216.0	2215.785166666669	2215.0250043065216	2215.0255666666667	2198.3258	1.5583010000000286	0.8	2215.99991297022	1.5	2217.0581333333334	2215.0248333333334	
2215.785166666669	1.1089999999999236	BehavioralEpochs																-0.6804048730996044
2218.291333333333	3.4834295771047437	trials	-1.0		0.125	1.0	2220.2319666666667	2219.9901666666688	2219.758344947156	2219.7589	2202.542301	1.5429019999996854	0.8	2220.231848695721	1.5	2221.2747	2219.7581666666665	
2218.4131666666685	0.9130000000000109	BehavioralEpochs																-0.7132168301008335
2219.9901666666688	0.9529999999999745	BehavioralEpochs																0.3616101796181681
2222.5018666666665	3.623129647559381	trials	1.0	1.0		1.0	2224.5834	2224.263166666669	2224.3249805785754	2224.325533333333	2206.8925010000003	1.5417019999999866	0.8	2224.583282549639	1.5	2225.6249666666668	2224.3248	
2222.955166666669	0.7719999999999345	BehavioralEpochs																-0.5751808180853857
2224.263166666669	2.4159999999997126	BehavioralEpochs																-0.9061718725426147
2226.8701	2.4878277368588897	trials	1.0	0.25		1.0	2227.8150333333333	2227.5381666666685	2227.3747052201984	2227.3752	2210.1254010000002	1.5430019999998876	0.8	2227.8149097741643	1.5	2228.8579	2227.3746	
2227.5381666666685	1.3880000000003747	BehavioralEpochs																-0.5265644758997325
2230.0922333333333	2.5825270070590705	trials	1.0	0.0625		1.0	2231.1293333333333	2230.910166666669	2230.6083385307147	2230.608833333333	2213.4422	1.5455010000000584	0.8	2231.1292437764346	1.5	2232.174666666667	2230.608166666667	
2230.910166666669	0.9130000000000109	BehavioralEpochs																-0.5732369332685607
2233.4022666666665	6.172160297805476	trials	1.0		0.0625	-1.0			2236.1082926642744	2236.108833333333	2220.3418	2.5494010000002163	0.8	2237.0250014713724	0.0	2239.0743666666667	2236.108166666667	
2233.8241666666686	0.7640000000001237	BehavioralEpochs																-0.7447308142538702
2235.008166666669	0.5279999999997926	BehavioralEpochs																-0.42197458239078856
2236.6551666666687	1.0670000000000073	BehavioralEpochs																-0.3947429115913508
2238.3221666666686	0.31300000000010186	BehavioralEpochs																-0.08687994287086553
2239.6301666666686	1.1510000000002947	BehavioralEpochs																-0.7084441993082748
2240.3414333333335	2.799628332590146	trials	1.0	0.25		1.0	2241.594633333333		2241.2414417985838		2223.908401	1.546502000000146	0.8	2241.594545119783	1.5	2242.640966666667	2241.2413	
2241.419166666669	1.018000000000029	BehavioralEpochs																-0.8743630060848204
2243.885366666667	3.489329578618708	trials	-1.0		1.0	1.0	2245.8196666666668	2245.7241666666687	2245.5747800192858	2245.5754333333334	2228.142001	1.5551019999998061	0.8	2245.819581954127	1.5	2246.8746333333333	2245.5746	
2244.256166666669	0.7999999999997272	BehavioralEpochs																-0.8385994933343852
2245.7241666666687	1.3350000000000364	BehavioralEpochs																0.38608868836342936
2248.1028	3.605129625937934	trials	1.0	0.25		1.0	2250.1463	2250.0051666666686	2249.9744143420926	2249.975066666667	2232.475201	1.5617019999999684	0.8	2250.1462156585976	1.5	2251.2078333333334	2249.9742333333334	
2248.6231666666686	0.66800000000012	BehavioralEpochs																-1.036550080977321
2250.0051666666686	1.5529999999998836	BehavioralEpochs																-0.9031192279483093
2252.4527333333335	2.1714268822806844	trials	1.0	1.0		1.0	2253.0660333333335		2252.974339310392		2235.3914010000003	1.5582020000006196	0.8	2253.0659403600444	1.5	2254.1240666666667	2252.9742	
2252.9051666666687	1.5239999999998872	BehavioralEpochs																-0.9459053615811683
2255.1811666666686	0.6430000000000291	BehavioralEpochs																-0.8783808896625374
2255.3616666666667	3.029327729677334	trials	1.0	0.125		1.0	2256.8195666666666		2256.4081759006804		2239.1582000000003	1.5715009999998983	0.8	2256.8194795298728	1.5	2257.890933333333	2256.4079666666667	
2256.6081666666687	1.4090000000001055	BehavioralEpochs																-0.7542857689053051
2259.1394	6.834862069008977	trials	1.0	0.25		1.0	2264.400633333333	2264.2821666666687	2264.074543373102	2264.0750333333335	2246.741401	1.5737020000001394	0.8	2264.400546238218	1.5	2265.4742	2264.0743666666667	
2259.495166666669	0.6709999999998217	BehavioralEpochs																-0.7120486870406637
2260.7311666666687	0.9650000000001455	BehavioralEpochs																-1.0082287464255728
2262.0431666666686	0.14400000000023283	BehavioralEpochs																-0.05546245296838492
2262.7501666666685	0.6620000000002619	BehavioralEpochs																-0.6105206834160981
2264.2821666666687	1.1520000000000437	BehavioralEpochs																-0.6168574129272599
2266.7249666666667	3.332626860516484	trials	1.0	0.25		1.0	2268.4990666666667	2268.3361666666688	2268.124377105899	2268.125	2250.824701	1.5586020000000644	0.8	2268.498979900337	1.5	2269.5575	2268.1242333333334	
2266.957166666669	0.4849999999996726	BehavioralEpochs																0.15610789646112266
2268.3361666666688	1.0019999999999527	BehavioralEpochs																-0.8203960361526583
2270.745166666669	0.7480000000000473	BehavioralEpochs																-0.7328727786651825
2271.1934	8.130863050994776	trials	1.0	0.0		1.0	2277.7545666666665	2274.4431666666687	2273.9744208814354	2273.975	2260.091301	1.5698019999995267	0.8	2277.7544492639695	1.5	2278.8242	2273.9742333333334	
2272.325166666669	0.8780000000001564	BehavioralEpochs																-0.7674841257816922
2274.4431666666687	0.8279999999999745	BehavioralEpochs																-0.2705028028565266
2277.703166666669	1.1279999999997017	BehavioralEpochs																-0.47063192072337756
2279.9511666666685	1.4950000000003456	BehavioralEpochs																-1.165292901091533
2280.072166666667	3.8685289269787972	trials	1.0	0.125		1.0	2282.3826	2282.2591666666685	2281.9574802767793	2281.957966666667	2264.7077	1.5582009999998263	0.8	2282.382483344884	1.5	2283.440633333333	2281.9573666666665	
2282.2591666666685	1.3320000000003347	BehavioralEpochs																-0.8959048985997526
2284.6896	3.7176574961226834	trials	1.0	0.0		1.0	2286.8330333333333	2286.6211666666686	2286.4409261432934	2286.4416	2269.1742010000003	1.5743019999999888	0.8	2286.832931995044	1.5	2287.907166666667	2286.4407333333334	
2284.991166666669	0.9089999999996508	BehavioralEpochs																-0.6708864379302781
2286.6211666666686	0.6580000000003565	BehavioralEpochs																-0.4442837274177691
2287.6351666666687	0.13400000000001455	BehavioralEpochs																0.007394171962829432
2288.069166666669	0.3769999999999527	BehavioralEpochs																0.23788041190564968
2289.155566666667	2.4687019999996664	trials	1.0	0.25		1.0	2290.055066666667	2289.8221666666686	2289.690866666667	2289.6916	2272.391201	1.5693019999998796	0.8	2290.0549666666666	1.5	2291.1241666666665	2289.690666666667	
2289.8221666666686	1.2570000000000618	BehavioralEpochs																-0.7668145092210352
2292.348166666669	1.1889999999998508	BehavioralEpochs																-0.7824011492371596
